"state_name","n_places_incounty","state_cy","state_cc","state_propCC","state_dvp","state_rvp","state_pop","state_medage","state_medgrossrent","state_medhhic","state_percHispanic","state_percOther","state_percWhite","state_percBlack","state_fips"
"Maine",48,32,0,0,56.11,43.89,1327665,43.2625,658.375,34445.3125,1.1283323188048,1.36918012638936,96.1919250877415,0.653974326082152,"23"
"Massachusetts",59,67,0,0,64.62,35.38,6477096,40.1428571428571,1024.07142857143,179468,7.1515717451434,3.66987953432484,85.2230267919144,5.52262691065903,"25"
"Minnesota",25,187,2,1.07,47.81,52.19,5241914,40.7908045977012,594.816091954023,23976.0574712644,3.37256506329365,3.09666450400869,93.1818710489141,1.21856153575748,"27"
"Mississippi",9,3,0,0,46.32,53.68,2941991,36.6963414634146,565.085365853659,13183.5609756098,1.74552673939493,0.982728282856626,56.8913597230322,40.780224704919,"28"
"Nevada",25,11,1,9.09,33.89,66.11,2633331,41.4470588235294,757.882352941176,57624.7647058823,15.0163429247449,5.72354145337443,86.5750843959006,1.93364068261442,"32"
"New York",35,100,4,4,53.14,46.86,19229752,39.7112903225806,771.725806451613,116221.612903226,6.62166046168191,2.9061117021372,86.5672654430895,6.12451026525337,"36"
"Rhode Island",25,20,0,0,61.6,38.4,1056389,40.9,939.2,82061,5.84207303670048,2.57850254188414,89.9957899879267,3.12971905544677,"44"
"Utah",24,80,0,0,18.84,81.16,2657236,32.7379310344828,684.241379310345,29626.1379310345,7.6987425770659,4.324137212059,91.8347793659053,0.477623021737476,"49"
"Vermont",36,2,0,0,66.4,33.6,624258,42.2,761.285714285714,18329.4285714286,1.33102839832824,1.08722023465913,96.2866527500006,0.684540721021778,"50"
"West Virginia",8,1,0,0,33.73,66.27,1840802,42.1,507.945454545455,13470.4363636364,0.889299293795253,0.536289902349215,95.9091673870729,2.20323514716431,"54"
"Wisconsin",62,158,0,0,51.24,48.76,5637947,41.1416666666667,619.388888888889,31591.8194444444,2.86888260405673,3.73975182983458,92.5714315556933,1.48875299331892,"55"
"Maryland",8,3,0,0,49.62,50.38,5696423,39.3041666666667,970.541666666667,88376.9583333333,4.56823033428986,3.17400551417056,73.4467812354341,19.6633891931279,"24"
"Louisiana",14,1,0,0,37.71,62.29,4429940,36.8390625,598.125,25643.203125,2.6660095837221,1.45809703850226,64.7519006005897,31.8486079694675,"22"
"Connecticut",106,0,0,0,57.3,42.7,3545837,39.9125,961.875,169902.25,9.25530532247658,3.33352015932293,84.1750005487856,6.36878964178778,"09"
"Delaware",27,0,0,0,54.4,45.6,881278,39.1666666666667,921.666666666667,110546.333333333,7.14675737052689,2.95280163433996,72.5046548365174,19.7426680975684,"10"
"District of Columbia",1,0,0,0,92.59,7.41,584400,34.3,1063,257317,8.7784052019165,3.81759069130732,38.0518480492813,52.8829568788501,"11"
"Hawaii",55,0,0,0,77.9,22.1,1333591,44,1019.8,88453.4,7.68847968579464,39.0456227012475,31.7512268316879,0.778439428156292,"15"
"Montana",12,0,0,0,34.46,65.54,973739,43.8464285714286,527.892857142857,7166.57142857143,2.04899372653323,7.97336709305823,89.1185294406478,0.433274835150963,"30"
"North Dakota",7,0,0,0,36.46,63.54,659858,44.3,442.811320754717,5219.66037735849,1.49008802365482,6.95786608072723,91.2290856932966,0.347575393840045,"38"
"Wyoming",6,0,0,0,24.78,75.22,545579,39.904347826087,652.565217391304,9464.69565217391,7.32601028530513,2.35548811825893,93.301055885446,0.409639785021411,"56"
"Virginia",1,134,0,0,42.69,57.31,8256630,41.3428571428571,869.654135338346,23028.4436090226,4.85088734898466,2.37527746981101,75.3371314171759,18.7998045500677,"51"
"Alabama",16,352,3,0.85,34.36,65.64,4830620,40.0805970149254,606.716417910448,27586.9402985075,3.25775623505471,1.33030662645275,67.6016489288436,28.5865535453741,"01"
"California",16,1044,60,5.75,53.97,46.03,38421464,39.1706896551724,1084.10344827586,219272.431034483,29.5239002593016,9.3718115570109,75.000711692558,3.15955861213061,"06"
"Colorado",5,99,3,3.03,39.79,60.21,5278906,41.85625,845.59375,31632.3125,19.6979803520593,2.50589487864094,90.3515451945654,1.7226501580248,"08"
"Connecticut",106,25,0,0,53.46,46.54,3593222,41.125,1045,169072.875,10.8690203235188,3.72012931229536,83.1252879489205,6.88123514209681,"09"
"Georgia",1,71,0,0,34.53,65.47,10006693,38.8729559748428,693.641509433962,22480.2641509434,6.08115113545186,1.40922009931919,66.5812446831166,28.217890457348,"13"
"Illinois",26,485,10,2.06,33.29,66.71,12873761,41.2019607843137,649.558823529412,46925.3725490196,4.66331918362917,1.36330427909885,90.5205276522453,5.2260823213318,"17"
"Indiana",8,34,0,0,29.12,70.88,6568645,39.920652173913,686.163043478261,27194.9673913043,3.68037423179998,1.13933338780068,93.5022561452066,2.67103418649156,"18"
"Michigan",20,442,0,0,38.03,61.97,9900571,43.8433734939759,673.253012048193,46278.8915662651,3.3078395978385,2.32765170657208,90.6985092409973,3.99315283967063,"26"
"Minnesota",13,501,19,3.79,37.04,62.96,5419171,41.6896551724138,666.402298850575,24422.3563218391,4.01609063529733,3.40543723127625,92.3460066519738,1.47455721836554,"27"
"Mississippi",3,40,0,0,42.94,57.06,2988081,37.8048780487805,622.109756097561,13373.0853658537,2.33185066204295,1.04679396259305,56.1352875680662,41.1709285308449,"28"
"Missouri",18,267,3,1.12,23.71,76.29,6045448,41.0495652173913,610.939130434783,20562.5043478261,2.63092795450234,1.21869662748413,92.668686307914,3.56745564500948,"29"
"Montana",4,68,2,2.94,27.84,72.16,1014699,44.5089285714286,606.964285714286,7310.60714285714,2.49561315163693,8.36659966437155,88.8443238734786,0.253154690817922,"30"
"Nebraska",8,117,1,0.85,18.9,81.1,1869365,43.5677419354839,590.935483870968,7920.56989247312,6.08577435027126,1.83233810299308,94.9292536429962,0.803131480097416,"31"
"New Hampshire",29,209,0,0,50.17,49.83,1324201,43.69,924.5,52025.1,2.17941560768047,2.01067907846228,94.9053176371831,1.00356036489547,"33"
"New Jersey",63,275,13,4.73,53.91,46.09,8904413,40.4380952380952,1171,151880.285714286,16.3189070110371,7.12790668435641,72.9166323940632,12.1101950580137,"34"
"New Mexico",17,44,2,4.55,46.1,53.9,2084117,41.1,678.060606060606,23139.4848484848,46.6465898241273,8.18073409448618,77.0681241984051,1.42639206318833,"35"
"North Carolina",4,397,12,3.02,40.76,59.24,9845333,41.588,712.48,37755.81,6.85342569693841,2.75455002836042,72.2623224335363,20.4417716792172,"37"
"Oklahoma",14,175,1,0.57,21.06,78.94,3849733,39.2545454545455,626.896103896104,18900.2727272727,8.38214511873545,9.66854784480293,75.9578781074407,3.47511517475999,"40"
"Oregon",5,454,15,3.3,39.23,60.77,3939233,43.475,775.138888888889,42595.2777777778,11.3220494329556,3.7450610261194,89.3026119929556,0.807084539163425,"41"
"Pennsylvania",44,160,0,0,34.27,65.73,12779559,42.5522388059701,729.238805970149,74012.8208955224,3.92891317723095,1.56079691670367,91.0564923473503,4.65828038067502,"42"
"South Carolina",7,97,0,0,45.76,54.24,4777576,40.3,690.04347826087,39458.5652173913,4.38095530436454,1.18972605886172,59.5391261264211,35.9695864669833,"45"
"South Dakota",14,978,2,0.2,30.05,69.95,843190,40.6939393939394,554.060606060606,5013,2.39722258655335,14.782423366062,81.9012250577854,0.581866721332058,"46"
"Tennessee",11,130,0,0,24.6,75.4,6499615,41.5410526315789,629.536842105263,26363.7473684211,3.22615473394585,0.941388062293936,88.9257451270245,7.30352917343886,"47"
"Texas",33,304,8,2.63,26.01,73.99,26538614,38.9937007874016,699.342519685039,36020.4566929134,33.753409498305,1.61328115345213,84.7088351315725,6.43914282297288,"48"
"Utah",32,137,0,0,23.13,76.87,2903379,33.6620689655172,782.310344827586,31251.4482758621,8.71690291478559,3.94800329190338,91.4869058613802,0.497424410375931,"49"
"Washington",19,219,11,5.02,44.11,55.89,6985464,41.4589743589744,817.282051282051,68433.641025641,13.5825263788935,5.09415978095299,84.7844879852291,1.3221962137324,"53"
"Wisconsin",19,286,7,2.45,42.39,57.61,5742117,42.7569444444444,678.972222222222,31932.0416666667,3.46644860873976,4.00216316072116,91.9722233705586,1.55721902485476,"55"
"Arizona",47,102,0,0,44.27,55.73,6641928,39.3533333333333,754.466666666667,160814.133333333,30.4268919375019,15.1769651487003,73.8904361337084,1.92706500315839,"04"
"Arkansas",26,52,0,0,31.52,68.48,2958208,40.952,591.773333333333,15173.6666666667,4.93503455753949,1.29395374264805,79.0839439320847,16.1622510745331,"05"
"Florida",31,39,2,5.13,36.16,63.84,19645772,42.8208955223881,846.477611940299,108962.597014925,13.2519758109902,2.03162973971417,79.2396645399508,14.6276379766882,"12"
"Idaho",8,34,0,0,23.53,76.47,1616547,39.3045454545455,670.477272727273,13393.6363636364,12.4209634568146,2.25675554726145,92.5818297734442,0.354849496072549,"16"
"Iowa",12,103,0,0,35.39,64.61,3093526,41.9909090909091,604.646464646465,12488.9797979798,4.26706262336564,1.33502222364598,95.0060194802054,1.25286215699384,"19"
"Kansas",16,32,1,3.12,21.87,78.13,2892987,41.4409523809524,613.590476190476,10604.4952380952,9.3646074039784,1.6793414591929,91.7650360667763,1.81777823074129,"20"
"Kentucky",16,28,1,3.57,24.18,75.82,4397353,40.4016666666667,584.441666666667,14237.4916666667,2.17517231345887,0.687896156601207,93.4012111212412,3.71114697121296,"21"
"Louisiana",14,3,0,0,34.85,65.15,4625253,37.5609375,665.109375,26998.734375,3.28027553562656,1.49469907634898,64.2639141901579,31.8578282979133,"22"
"Maine",21,62,0,0,47.9,52.1,1329100,45.325,722.9375,34580.25,1.3261015887387,1.55808825375933,95.6315425747884,0.732929749377383,"23"
"Maryland",8,14,0,0,47.34,52.66,5930538,40.4958333333333,1104.625,90266.2083333333,5.46707805554872,3.49577855540368,72.1890772117408,20.0856553213399,"24"
"Massachusetts",34,282,14,4.96,65.65,34.35,6705586,41.2,1104.71428571429,182122.928571429,8.58032079506408,4.12284837631825,84.0215106920062,6.11533101354098,"25"
"Nevada",25,23,2,8.7,27.74,72.26,2798636,42.1647058823529,NA,59806.4117647059,16.8742301195949,6.47454918902737,84.7511872498836,2.13496634202773,"32"
"New York",53,217,5,2.3,45.19,54.81,19673174,40.8806451612903,852.629032258065,117133.532258065,7.38965844004227,3.23156802213348,85.4639782351168,6.24898232410346,"36"
"North Dakota",31,3,0,0,25.02,74.98,721640,43.4679245283019,584.943396226415,5653.54716981132,2.41605796530182,7.22266182564312,89.8502405973429,0.592074162883417,"38"
"Ohio",12,455,6,1.32,32.11,67.89,11575977,40.5420454545455,674.102272727273,52103.2272727273,2.47845770800991,1.0615094285805,92.1768344791787,4.14029994176544,"39"
"Rhode Island",25,28,1,3.57,57.66,42.34,1053661,42.34,1003.2,82120.4,6.93476888539308,2.70659834273706,88.8657510656948,3.45049091765427,"44"
"Vermont",36,75,5,6.67,60.53,39.47,626604,43.9785714285714,853.714285714286,18369.0714285714,1.58612374312423,1.33060736111272,95.6604491087735,0.743791358822647,"50"
"West Virginia",11,3,0,0,23.48,76.52,1851420,43.3563636363636,589.090909090909,13470.7272727273,1.11581414768271,0.573053868589538,95.4481372187351,2.31731075458496,"54"
"Wyoming",7,44,0,0,20.18,79.82,579679,39.8173913043478,763.304347826087,9863.69565217391,8.25151191754331,2.33904838582249,92.929319265103,0.582644422964039,"56"
"Delaware",27,0,0,0,50.52,49.48,926454,40.5,999,114674,8.31058374020514,3.2307229043605,71.3764805190252,20.3920441814611,"10"
"District of Columbia",1,0,0,0,95.7,4.3,647484,33.7,1327,273390,10.1628766116228,4.05044757862743,40.2056267027448,48.8733312328953,"11"
"Hawaii",55,0,0,0,73.88,26.12,1406299,42.3,1207,90114.4,9.51461294734079,45.9812371508176,32.188851116774,0.922489892499196,"15"
"Virginia",1,196,2,1.02,42.69,57.31,8256630,41.3428571428571,869.654135338346,23028.4436090226,4.85088734898466,2.37527746981101,75.3371314171759,18.7998045500677,"51"
"Alabama",16,400,2,0.5,34.36,65.64,4830620,40.0805970149254,606.716417910448,27586.9402985075,3.25775623505471,1.33030662645275,67.6016489288436,28.5865535453741,"01"
"Arkansas",18,75,0,0,31.52,68.48,2958208,40.952,591.773333333333,15173.6666666667,4.93503455753949,1.29395374264805,79.0839439320847,16.1622510745331,"05"
"California",16,1299,62,4.77,53.97,46.03,38421464,39.1706896551724,1084.10344827586,219272.431034483,29.5239002593016,9.3718115570109,75.000711692558,3.15955861213061,"06"
"Colorado",5,135,3,2.22,39.79,60.21,5278906,41.85625,845.59375,31632.3125,19.6979803520593,2.50589487864094,90.3515451945654,1.7226501580248,"08"
"Connecticut",106,57,0,0,53.46,46.54,3593222,41.125,1045,169072.875,10.8690203235188,3.72012931229536,83.1252879489205,6.88123514209681,"09"
"Georgia",1,109,0,0,34.53,65.47,10006693,38.8729559748428,693.641509433962,22480.2641509434,6.08115113545186,1.40922009931919,66.5812446831166,28.217890457348,"13"
"Illinois",26,622,9,1.45,33.29,66.71,12873761,41.2019607843137,649.558823529412,46925.3725490196,4.66331918362917,1.36330427909885,90.5205276522453,5.2260823213318,"17"
"Indiana",8,84,1,1.19,29.12,70.88,6568645,39.920652173913,686.163043478261,27194.9673913043,3.68037423179998,1.13933338780068,93.5022561452066,2.67103418649156,"18"
"Kentucky",7,47,3,6.38,24.18,75.82,4397353,40.4016666666667,584.441666666667,14237.4916666667,2.17517231345887,0.687896156601207,93.4012111212412,3.71114697121296,"21"
"Michigan",20,668,5,0.75,38.03,61.97,9900571,43.8433734939759,673.253012048193,46278.8915662651,3.3078395978385,2.32765170657208,90.6985092409973,3.99315283967063,"26"
"Mississippi",3,47,1,2.13,42.94,57.06,2988081,37.8048780487805,622.109756097561,13373.0853658537,2.33185066204295,1.04679396259305,56.1352875680662,41.1709285308449,"28"
"Missouri",18,380,3,0.79,23.71,76.29,6045448,41.0495652173913,610.939130434783,20562.5043478261,2.63092795450234,1.21869662748413,92.668686307914,3.56745564500948,"29"
"Montana",8,50,6,12,27.84,72.16,1014699,44.5089285714286,606.964285714286,7310.60714285714,2.49561315163693,8.36659966437155,88.8443238734786,0.253154690817922,"30"
"Nebraska",8,239,2,0.84,18.9,81.1,1869365,43.5677419354839,590.935483870968,7920.56989247312,6.08577435027126,1.83233810299308,94.9292536429962,0.803131480097416,"31"
"New Hampshire",29,259,1,0.39,50.17,49.83,1324201,43.69,924.5,52025.1,2.17941560768047,2.01067907846228,94.9053176371831,1.00356036489547,"33"
"New Mexico",17,69,8,11.59,46.1,53.9,2084117,41.1,678.060606060606,23139.4848484848,46.6465898241273,8.18073409448618,77.0681241984051,1.42639206318833,"35"
"North Carolina",4,633,5,0.79,40.76,59.24,9845333,41.588,712.48,37755.81,6.85342569693841,2.75455002836042,72.2623224335363,20.4417716792172,"37"
"Oklahoma",9,350,1,0.29,21.06,78.94,3849733,39.2545454545455,626.896103896104,18900.2727272727,8.38214511873545,9.66854784480293,75.9578781074407,3.47511517475999,"40"
"Oregon",8,451,34,7.54,39.23,60.77,3939233,43.475,775.138888888889,42595.2777777778,11.3220494329556,3.7450610261194,89.3026119929556,0.807084539163425,"41"
"Pennsylvania",44,127,2,1.57,34.27,65.73,12779559,42.5522388059701,729.238805970149,74012.8208955224,3.92891317723095,1.56079691670367,91.0564923473503,4.65828038067502,"42"
"South Carolina",7,159,0,0,45.76,54.24,4777576,40.3,690.04347826087,39458.5652173913,4.38095530436454,1.18972605886172,59.5391261264211,35.9695864669833,"45"
"South Dakota",14,727,2,0.28,30.05,69.95,843190,40.6939393939394,554.060606060606,5013,2.39722258655335,14.782423366062,81.9012250577854,0.581866721332058,"46"
"Tennessee",11,353,0,0,24.6,75.4,6499615,41.5410526315789,629.536842105263,26363.7473684211,3.22615473394585,0.941388062293936,88.9257451270245,7.30352917343886,"47"
"Texas",3,508,8,1.57,26.01,73.99,26538614,38.9937007874016,699.342519685039,36020.4566929134,33.753409498305,1.61328115345213,84.7088351315725,6.43914282297288,"48"
"Utah",32,235,1,0.43,23.13,76.87,2903379,33.6620689655172,782.310344827586,31251.4482758621,8.71690291478559,3.94800329190338,91.4869058613802,0.497424410375931,"49"
"Washington",19,348,23,6.61,44.11,55.89,6985464,41.4589743589744,817.282051282051,68433.641025641,13.5825263788935,5.09415978095299,84.7844879852291,1.3221962137324,"53"
"Wisconsin",19,309,9,2.91,42.39,57.61,5742117,42.7569444444444,678.972222222222,31932.0416666667,3.46644860873976,4.00216316072116,91.9722233705586,1.55721902485476,"55"
"Arizona",35,176,0,0,44.27,55.73,6641928,39.3533333333333,754.466666666667,160814.133333333,30.4268919375019,15.1769651487003,73.8904361337084,1.92706500315839,"04"
"Florida",31,73,5,6.85,36.16,63.84,19645772,42.8208955223881,846.477611940299,108962.597014925,13.2519758109902,2.03162973971417,79.2396645399508,14.6276379766882,"12"
"Idaho",8,51,0,0,23.53,76.47,1616547,39.3045454545455,670.477272727273,13393.6363636364,12.4209634568146,2.25675554726145,92.5818297734442,0.354849496072549,"16"
"Iowa",12,156,2,1.28,35.39,64.61,3093526,41.9909090909091,604.646464646465,12488.9797979798,4.26706262336564,1.33502222364598,95.0060194802054,1.25286215699384,"19"
"Kansas",16,43,0,0,21.87,78.13,2892987,41.4409523809524,613.590476190476,10604.4952380952,9.3646074039784,1.6793414591929,91.7650360667763,1.81777823074129,"20"
"Maine",21,64,1,1.56,47.9,52.1,1329100,45.325,722.9375,34580.25,1.3261015887387,1.55808825375933,95.6315425747884,0.732929749377383,"23"
"Maryland",8,19,0,0,47.34,52.66,5930538,40.4958333333333,1104.625,90266.2083333333,5.46707805554872,3.49577855540368,72.1890772117408,20.0856553213399,"24"
"Massachusetts",34,584,52,8.9,65.65,34.35,6705586,41.2,1104.71428571429,182122.928571429,8.58032079506408,4.12284837631825,84.0215106920062,6.11533101354098,"25"
"Minnesota",22,671,32,4.77,37.04,62.96,5419171,41.6896551724138,666.402298850575,24422.3563218391,4.01609063529733,3.40543723127625,92.3460066519738,1.47455721836554,"27"
"Nevada",25,21,3,14.29,27.74,72.26,2798636,42.1647058823529,NA,59806.4117647059,16.8742301195949,6.47454918902737,84.7511872498836,2.13496634202773,"32"
"New Jersey",46,474,12,2.53,53.91,46.09,8904413,40.4380952380952,1171,151880.285714286,16.3189070110371,7.12790668435641,72.9166323940632,12.1101950580137,"34"
"New York",53,281,2,0.71,45.19,54.81,19673174,40.8806451612903,852.629032258065,117133.532258065,7.38965844004227,3.23156802213348,85.4639782351168,6.24898232410346,"36"
"North Dakota",31,2,0,0,25.02,74.98,721640,43.4679245283019,584.943396226415,5653.54716981132,2.41605796530182,7.22266182564312,89.8502405973429,0.592074162883417,"38"
"Ohio",15,593,3,0.51,32.11,67.89,11575977,40.5420454545455,674.102272727273,52103.2272727273,2.47845770800991,1.0615094285805,92.1768344791787,4.14029994176544,"39"
"Rhode Island",25,24,0,0,57.66,42.34,1053661,42.34,1003.2,82120.4,6.93476888539308,2.70659834273706,88.8657510656948,3.45049091765427,"44"
"Vermont",36,89,3,3.37,60.53,39.47,626604,43.9785714285714,853.714285714286,18369.0714285714,1.58612374312423,1.33060736111272,95.6604491087735,0.743791358822647,"50"
"West Virginia",34,5,0,0,23.48,76.52,1851420,43.3563636363636,589.090909090909,13470.7272727273,1.11581414768271,0.573053868589538,95.4481372187351,2.31731075458496,"54"
"Wyoming",7,54,0,0,20.18,79.82,579679,39.8173913043478,763.304347826087,9863.69565217391,8.25151191754331,2.33904838582249,92.929319265103,0.582644422964039,"56"
"Delaware",27,0,0,0,50.52,49.48,926454,40.5,999,114674,8.31058374020514,3.2307229043605,71.3764805190252,20.3920441814611,"10"
"District of Columbia",1,0,0,0,95.7,4.3,647484,33.7,1327,273390,10.1628766116228,4.05044757862743,40.2056267027448,48.8733312328953,"11"
"Hawaii",55,0,0,0,73.88,26.12,1406299,42.3,1207,90114.4,9.51461294734079,45.9812371508176,32.188851116774,0.922489892499196,"15"
"Louisiana",9,0,0,0,34.85,65.15,4625253,37.5609375,665.109375,26998.734375,3.28027553562656,1.49469907634898,64.2639141901579,31.8578282979133,"22"
"Virginia",1,195,6,3.08,42.69,57.31,8256630,41.3428571428571,869.654135338346,23028.4436090226,4.85088734898466,2.37527746981101,75.3371314171759,18.7998045500677,"51"
"Alabama",13,437,4,0.92,34.36,65.64,4830620,40.0805970149254,606.716417910448,27586.9402985075,3.25775623505471,1.33030662645275,67.6016489288436,28.5865535453741,"01"
"Arkansas",18,88,0,0,31.52,68.48,2958208,40.952,591.773333333333,15173.6666666667,4.93503455753949,1.29395374264805,79.0839439320847,16.1622510745331,"05"
"California",16,1588,133,8.38,53.97,46.03,38421464,39.1706896551724,1084.10344827586,219272.431034483,29.5239002593016,9.3718115570109,75.000711692558,3.15955861213061,"06"
"Colorado",5,119,5,4.2,39.79,60.21,5278906,41.85625,845.59375,31632.3125,19.6979803520593,2.50589487864094,90.3515451945654,1.7226501580248,"08"
"Connecticut",106,62,2,3.23,53.46,46.54,3593222,41.125,1045,169072.875,10.8690203235188,3.72012931229536,83.1252879489205,6.88123514209681,"09"
"Georgia",1,72,1,1.39,34.53,65.47,10006693,38.8729559748428,693.641509433962,22480.2641509434,6.08115113545186,1.40922009931919,66.5812446831166,28.217890457348,"13"
"Idaho",16,160,0,0,23.53,76.47,1616547,39.3045454545455,670.477272727273,13393.6363636364,12.4209634568146,2.25675554726145,92.5818297734442,0.354849496072549,"16"
"Illinois",26,587,24,4.09,33.29,66.71,12873761,41.2019607843137,649.558823529412,46925.3725490196,4.66331918362917,1.36330427909885,90.5205276522453,5.2260823213318,"17"
"Indiana",8,63,0,0,29.12,70.88,6568645,39.920652173913,686.163043478261,27194.9673913043,3.68037423179998,1.13933338780068,93.5022561452066,2.67103418649156,"18"
"Kentucky",7,42,2,4.76,24.18,75.82,4397353,40.4016666666667,584.441666666667,14237.4916666667,2.17517231345887,0.687896156601207,93.4012111212412,3.71114697121296,"21"
"Michigan",20,583,13,2.23,38.03,61.97,9900571,43.8433734939759,673.253012048193,46278.8915662651,3.3078395978385,2.32765170657208,90.6985092409973,3.99315283967063,"26"
"Minnesota",116,727,43,5.91,37.04,62.96,5419171,41.6896551724138,666.402298850575,24422.3563218391,4.01609063529733,3.40543723127625,92.3460066519738,1.47455721836554,"27"
"Mississippi",3,292,0,0,42.94,57.06,2988081,37.8048780487805,622.109756097561,13373.0853658537,2.33185066204295,1.04679396259305,56.1352875680662,41.1709285308449,"28"
"Missouri",18,476,2,0.42,23.71,76.29,6045448,41.0495652173913,610.939130434783,20562.5043478261,2.63092795450234,1.21869662748413,92.668686307914,3.56745564500948,"29"
"Nebraska",8,143,6,4.2,18.9,81.1,1869365,43.5677419354839,590.935483870968,7920.56989247312,6.08577435027126,1.83233810299308,94.9292536429962,0.803131480097416,"31"
"New Hampshire",29,171,0,0,50.17,49.83,1324201,43.69,924.5,52025.1,2.17941560768047,2.01067907846228,94.9053176371831,1.00356036489547,"33"
"New Mexico",17,35,5,14.29,46.1,53.9,2084117,41.1,678.060606060606,23139.4848484848,46.6465898241273,8.18073409448618,77.0681241984051,1.42639206318833,"35"
"North Carolina",4,601,24,3.99,40.76,59.24,9845333,41.588,712.48,37755.81,6.85342569693841,2.75455002836042,72.2623224335363,20.4417716792172,"37"
"Oklahoma",9,321,5,1.56,21.06,78.94,3849733,39.2545454545455,626.896103896104,18900.2727272727,8.38214511873545,9.66854784480293,75.9578781074407,3.47511517475999,"40"
"Oregon",5,404,55,13.61,39.23,60.77,3939233,43.475,775.138888888889,42595.2777777778,11.3220494329556,3.7450610261194,89.3026119929556,0.807084539163425,"41"
"Pennsylvania",44,140,5,3.57,34.27,65.73,12779559,42.5522388059701,729.238805970149,74012.8208955224,3.92891317723095,1.56079691670367,91.0564923473503,4.65828038067502,"42"
"South Carolina",2,118,0,0,45.76,54.24,4777576,40.3,690.04347826087,39458.5652173913,4.38095530436454,1.18972605886172,59.5391261264211,35.9695864669833,"45"
"South Dakota",14,733,9,1.23,30.05,69.95,843190,40.6939393939394,554.060606060606,5013,2.39722258655335,14.782423366062,81.9012250577854,0.581866721332058,"46"
"Tennessee",11,405,4,0.99,24.6,75.4,6499615,41.5410526315789,629.536842105263,26363.7473684211,3.22615473394585,0.941388062293936,88.9257451270245,7.30352917343886,"47"
"Texas",3,541,28,5.18,26.01,73.99,26538614,38.9937007874016,699.342519685039,36020.4566929134,33.753409498305,1.61328115345213,84.7088351315725,6.43914282297288,"48"
"Utah",3,271,3,1.11,23.13,76.87,2903379,33.6620689655172,782.310344827586,31251.4482758621,8.71690291478559,3.94800329190338,91.4869058613802,0.497424410375931,"49"
"Washington",19,303,36,11.88,44.11,55.89,6985464,41.4589743589744,817.282051282051,68433.641025641,13.5825263788935,5.09415978095299,84.7844879852291,1.3221962137324,"53"
"Wisconsin",19,285,9,3.16,42.39,57.61,5742117,42.7569444444444,678.972222222222,31932.0416666667,3.46644860873976,4.00216316072116,91.9722233705586,1.55721902485476,"55"
"Arizona",35,162,5,3.09,44.27,55.73,6641928,39.3533333333333,754.466666666667,160814.133333333,30.4268919375019,15.1769651487003,73.8904361337084,1.92706500315839,"04"
"Florida",31,68,3,4.41,36.16,63.84,19645772,42.8208955223881,846.477611940299,108962.597014925,13.2519758109902,2.03162973971417,79.2396645399508,14.6276379766882,"12"
"Iowa",12,168,1,0.6,35.39,64.61,3093526,41.9909090909091,604.646464646465,12488.9797979798,4.26706262336564,1.33502222364598,95.0060194802054,1.25286215699384,"19"
"Kansas",16,32,1,3.12,21.87,78.13,2892987,41.4409523809524,613.590476190476,10604.4952380952,9.3646074039784,1.6793414591929,91.7650360667763,1.81777823074129,"20"
"Maine",21,86,4,4.65,47.9,52.1,1329100,45.325,722.9375,34580.25,1.3261015887387,1.55808825375933,95.6315425747884,0.732929749377383,"23"
"Maryland",8,18,0,0,47.34,52.66,5930538,40.4958333333333,1104.625,90266.2083333333,5.46707805554872,3.49577855540368,72.1890772117408,20.0856553213399,"24"
"Massachusetts",34,526,69,13.12,65.65,34.35,6705586,41.2,1104.71428571429,182122.928571429,8.58032079506408,4.12284837631825,84.0215106920062,6.11533101354098,"25"
"Montana",24,34,1,2.94,27.84,72.16,1014699,44.5089285714286,606.964285714286,7310.60714285714,2.49561315163693,8.36659966437155,88.8443238734786,0.253154690817922,"30"
"Nevada",17,9,1,11.11,27.74,72.26,2798636,42.1647058823529,NA,59806.4117647059,16.8742301195949,6.47454918902737,84.7511872498836,2.13496634202773,"32"
"New Jersey",46,454,13,2.86,53.91,46.09,8904413,40.4380952380952,1171,151880.285714286,16.3189070110371,7.12790668435641,72.9166323940632,12.1101950580137,"34"
"New York",53,256,7,2.73,45.19,54.81,19673174,40.8806451612903,852.629032258065,117133.532258065,7.38965844004227,3.23156802213348,85.4639782351168,6.24898232410346,"36"
"Ohio",15,666,11,1.65,32.11,67.89,11575977,40.5420454545455,674.102272727273,52103.2272727273,2.47845770800991,1.0615094285805,92.1768344791787,4.14029994176544,"39"
"Rhode Island",25,13,0,0,57.66,42.34,1053661,42.34,1003.2,82120.4,6.93476888539308,2.70659834273706,88.8657510656948,3.45049091765427,"44"
"Vermont",36,71,6,8.45,60.53,39.47,626604,43.9785714285714,853.714285714286,18369.0714285714,1.58612374312423,1.33060736111272,95.6604491087735,0.743791358822647,"50"
"West Virginia",34,27,0,0,23.48,76.52,1851420,43.3563636363636,589.090909090909,13470.7272727273,1.11581414768271,0.573053868589538,95.4481372187351,2.31731075458496,"54"
"Wyoming",7,48,0,0,20.18,79.82,579679,39.8173913043478,763.304347826087,9863.69565217391,8.25151191754331,2.33904838582249,92.929319265103,0.582644422964039,"56"
"Delaware",27,0,0,0,50.52,49.48,926454,40.5,999,114674,8.31058374020514,3.2307229043605,71.3764805190252,20.3920441814611,"10"
